고객ID,고객유형,생년,생월,거주지,시,구군,남여구분
25733185, 사업자,1975.0,11.0,서울특별시,서울특별시, 동대문구,여자
25734145, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25733405, 사업자,1971.0,10.0,경상도,부산광역시, 동래구,여자
25697727, 사업자,,,경상도,부산광역시, 동래구,여자
25733446, 사업자,1957.0,5.0,강원도,강원도, 동해시,여자
25733669, 사업자,1985.0,9.0,서울특별시,서울특별시, 마포구,여자
25876424, 사업자,1976.0,10.0,경상도,부산광역시, 부산진구,여자
25842358, 사업자,,,경상도,부산광역시, 북구,여자
25853616, 사업자,1974.0,3.0,경상도,경상도, 사천시,여자
25751967, 사업자,,,전라도,광주광역시, 서구,여자
25733364, 사업자,,,제주도,제주도, 서귀포시,여자
25733270, 사업자,,,서울특별시,서울특별시, 서초구,여자
25809694, 사업자,1968.0,6.0,서울특별시,서울특별시, 서초구,여자
25730910, 사업자,1973.0,10.0,서울특별시,서울특별시, 성동구,여자
25733360, 사업자,1969.0,11.0,충청도,세종자치시, 세종자치시,여자
25870962, 사업자,,,서울특별시,서울특별시, 송파구,여자
25733342, 사업자,1962.0,2.0,경기도,경기도, 수원시 영통구,여자
25720846, 사업자,,,경기도,경기도, 수원시 장안구,여자
25816904, 사업자,,,경기도,경기도, 수원시 팔달구,여자
25733401, 사업자,1959.0,5.0,경기도,경기도, 시흥시,여자
25733588, 사업자,1981.0,2.0,경기도,경기도, 안산시 단원구,여자
25733198, 사업자,1964.0,9.0,경기도,경기도, 안산시 상록구,여자
25819377, 사업자,1972.0,3.0,경기도,경기도, 안양시 동안구,여자
25733940, 사업자,1965.0,12.0,경기도,경기도, 안양시 만안구,여자
25731644, 사업자,,,서울특별시,서울특별시, 영등포구,여자
25733281, 사업자,,,경기도,경기도, 오산시,여자
25795883, 사업자,1959.0,9.0,경기도,경기도, 용인시 수지구,여자
25733368, 사업자,1974.0,2.0,경기도,경기도, 용인시 수지구,여자
25863657, 사업자,1963.0,4.0,경기도,경기도, 용인시 수지구,여자
25733675, 사업자,,,경기도,경기도, 의정부시,여자
25733337, 사업자,,,전라도,전라도, 전주시 덕진구,여자
25734084, 사업자,,,서울특별시,서울특별시, 중구,여자
25733390, 사업자,1962.0,6.0,충청도,충청도, 청주시 상당구,여자
25821127, 사업자,,,경상도,부산광역시, 해운대구,여자
25704939, 사업자,,,충청도,충청도, 홍성군,여자
25733256, 사업자,1969.0,10.0,경기도,경기도, 화성시,여자
25733236, 사업자,1975.0,7.0,경기도,경기도, 화성시,여자
25733559, 사업자,1964.0,3.0,경기도,경기도, 화성시,여자
25865355, 사업자,,,서울특별시,서울특별시, 강남구,여자
25765259, 사업자,1962.0,2.0,경기도,경기도, 광명시,여자
25741564, 사업자,1973.0,9.0,경상도,경상도, 구미시,여자
25853641, 사업자,,,경기도,경기도, 군포시,여자
25875101, 사업자,,,경상도,부산광역시, 금정구,여자
25874921, 사업자,,,서울특별시,서울특별시, 금천구,여자
25809957, 사업자,,,경기도,경기도, 김포시,여자
25733233, 사업자,1973.0,11.0,경상도,대구광역시, 달성군,여자
25733564, 사업자,1954.0,9.0,충청도,대전광역시, 대덕구,여자
25733106, 사업자,1976.0,8.0,경기도,인천광역시, 부평구,여자
25733344, 사업자,1985.0,1.0,경상도,대구광역시, 북구,여자
25733825, 사업자,1965.0,11.0,경상도,대구광역시, 북구,여자
25733325, 사업자,,,경상도,부산광역시, 사상구,여자
25813132, 사업자,,,충청도,대전광역시, 서구,여자
25733158, 사업자,,,전라도,광주광역시, 서구,여자
25733228, 사업자,,,서울특별시,서울특별시, 서대문구,여자
25733122, 사업자,,,서울특별시,서울특별시, 서초구,여자
25733329, 사업자,,,경기도,경기도, 성남시 분당구,여자
25733304, 사업자,1964.0,10.0,경기도,경기도, 성남시 중원구,여자
25733334, 사업자,1977.0,4.0,경상도,부산광역시, 수영구,여자
25733189, 사업자,,,경기도,경기도, 수원시 권선구,여자
25844411, 사업자,,,경기도,경기도, 수원시 영통구,여자
25733350, 사업자,,,경기도,경기도, 시흥시,여자
25733183, 사업자,1958.0,2.0,경기도,경기도, 시흥시,여자
25733275, 사업자,1976.0,2.0,경상도,경상도, 안동시,여자
25741104, 사업자,,,경기도,경기도, 안산시 단원구,여자
25763188, 사업자,,,경기도,경기도, 안산시 단원구,여자
25733994, 사업자,,,경기도,경기도, 안산시 단원구,여자
25733163, 사업자,1955.0,3.0,경기도,경기도, 안산시 상록구,여자
25733561, 사업자,,,경기도,경기도, 안성시,여자
25807436, 사업자,1968.0,11.0,경기도,경기도, 양주시,여자
25875601, 사업자,,,경상도,부산광역시, 연제구,여자
25731128, 사업자,,,경기도,경기도, 오산시,여자
25733339, 사업자,,,서울특별시,서울특별시, 용산구,여자
25733153, 사업자,,,경기도,경기도, 용인시 기흥구,여자
25814563, 사업자,1981.0,2.0,경기도,경기도, 용인시 수지구,여자
25733220, 사업자,1941.0,11.0,경기도,경기도, 용인시 수지구,여자
25733223, 사업자,1975.0,1.0,경기도,경기도, 용인시 수지구,여자
25733148, 사업자,1971.0,1.0,경기도,경기도, 의정부시,여자
25750360, 사업자,,,전라도,전라도, 임실군,여자
25733200, 사업자,,,전라도,전라도, 전주시 완산구,여자
25813190, 사업자,,,전라도,전라도, 전주시 완산구,여자
25733197, 사업자,,,경상도,경상도, 창원시 의창구,여자
25704763, 사업자,,,경상도,경상도, 창원시 의창구,여자
25733530, 사업자,1982.0,10.0,경상도,경상도, 창원시 의창구,여자
25733387, 사업자,1973.0,3.0,충청도,충청도, 천안시 서북구,여자
25772475, 사업자,,,충청도,충청도, 청원군,여자
25733206, 사업자,1964.0,7.0,경기도,경기도, 파주시,여자
25733221, 사업자,1982.0,4.0,경기도,경기도, 평택시,여자
25733229, 사업자,1973.0,5.0,경기도,경기도, 평택시,여자
25733430, 사업자,1984.0,2.0,경상도,경상도, 포항시 남구,여자
25733302, 사업자,1961.0,8.0,경상도,경상도, 포항시 남구,여자
25853587, 사업자,,,경상도,부산광역시, 해운대구,여자
25733114, 사업자,,,경기도,경기도, 화성시,여자
25733063, 사업자,,,서울특별시,서울특별시, 강동구,여자
25843254, 사업자,,,경상도,경상도, 거제시,여자
25733160, 사업자,1935.0,2.0,경기도,인천광역시, 계양구,여자
25733118, 사업자,1974.0,3.0,경기도,경기도, 고양시 일산동구,여자
25733209, 사업자,,,경상도,부산광역시, 기장군,여자
25817631, 사업자,1969.0,12.0,경상도,부산광역시, 기장군,여자
25733061, 사업자,1984.0,7.0,전라도,전라도, 나주시,여자
25733123, 사업자,,,경기도,인천광역시, 남동구,여자
25733035, 사업자,1962.0,2.0,경상도,대구광역시, 달서구,여자
25719425, 사업자,,,경상도,울산광역시, 동구,여자
25733277, 사업자,1976.0,3.0,경상도,부산광역시, 동래구,여자
25799129, 사업자,,,서울특별시,서울특별시, 동작구,여자
25733056, 사업자,,,서울특별시,서울특별시, 마포구,여자
25733109, 사업자,1979.0,8.0,경상도,부산광역시, 부산진구,여자
25733026, 사업자,,,경기도,경기도, 부천시 원미구,여자
25733575, 사업자,1976.0,4.0,경기도,경기도, 부천시 원미구,여자
25733213, 사업자,,,경상도,대구광역시, 북구,여자
25733023, 사업자,,,충청도,대전광역시, 서구,여자
25690039, 사업자,,,경기도,인천광역시, 서구,여자
25733021, 사업자,,,서울특별시,서울특별시, 서초구,여자
25731586, 사업자,,,경기도,경기도, 성남시 분당구,여자
25733042, 사업자,,,서울특별시,서울특별시, 송파구,여자
25733441, 사업자,1959.0,11.0,경기도,경기도, 시흥시,여자
25733039, 사업자,1968.0,8.0,경기도,경기도, 시흥시,여자
25733045, 사업자,1966.0,11.0,경기도,경기도, 시흥시,여자
25755799, 사업자,,,충청도,충청도, 아산시,여자
25731740, 사업자,1965.0,12.0,경기도,경기도, 안양시 동안구,여자
25725786, 사업자,,,경기도,경기도, 안양시 만안구,여자
25722066, 사업자,,,경기도,경기도, 여주군,여자
25733214, 사업자,,,경상도,부산광역시, 영도구,여자
25804968, 사업자,,,서울특별시,서울특별시, 영등포구,여자
25710058, 사업자,,,경기도,경기도, 오산시,여자
25853653, 사업자,1974.0,1.0,경기도,경기도, 용인시 기흥구,여자
25733502, 사업자,1963.0,5.0,경상도,울산광역시, 울주군,여자
25854712, 사업자,,,충청도,대전광역시, 유성구,여자
25733065, 사업자,1974.0,10.0,서울특별시,서울특별시, 은평구,여자
25784382, 사업자,,,충청도,충청도, 음성군,여자
25733322, 사업자,,,충청도,충청도, 음성군,여자
25733064, 사업자,1972.0,10.0,전라도,전라도, 익산시,여자
25733132, 사업자,1960.0,10.0,전라도,전라도, 전주시 완산구,여자
25733016, 사업자,1968.0,8.0,전라도,전라도, 정읍시,여자
25733319, 사업자,,,제주도,제주도, 제주시,여자
25733274, 사업자,1961.0,9.0,충청도,충청도, 천안시 동남구,여자
25733024, 사업자,,,충청도,충청도, 천안시 서북구,여자
25730114, 사업자,,,경기도,경기도, 파주시,여자
25733179, 사업자,,,경기도,경기도, 평택시,여자
25759868, 사업자,,,경기도,경기도, 평택시,여자
25733047, 사업자,1969.0,4.0,경기도,경기도, 평택시,여자
25733044, 사업자,1968.0,9.0,경기도,경기도, 평택시,여자
25733363, 사업자,,,경상도,경상도, 포항시 북구,여자
25733147, 사업자,1967.0,2.0,경기도,경기도, 화성시,여자
25733040, 사업자,1980.0,5.0,경기도,경기도, 화성시,여자
25733261, 사업자,1976.0,9.0,경기도,경기도, 화성시,여자
25874234, 사업자,,,서울특별시,서울특별시, 강남구,여자
25872996, 사업자,,,서울특별시,서울특별시, 강남구,여자
25732948, 사업자,1953.0,11.0,서울특별시,서울특별시, 강남구,여자
25801047, 사업자,,,서울특별시,서울특별시, 강남구,여자
25873361, 사업자,,,서울특별시,서울특별시, 강남구,여자
25843204, 사업자,1968.0,10.0,서울특별시,서울특별시, 강남구,여자
25732958, 사업자,,,서울특별시,서울특별시, 강북구,여자
25733276, 사업자,1967.0,12.0,경기도,경기도, 고양시 일산서구,여자
25731632, 사업자,,,경기도,경기도, 고양시 일산서구,여자
25732981, 사업자,1974.0,3.0,경기도,경기도, 과천시,여자
25734229, 사업자,1976.0,11.0,서울특별시,서울특별시, 관악구,여자
25732998, 사업자,1969.0,8.0,전라도,광주광역시, 광산구,여자
25732922, 사업자,1966.0,4.0,전라도,광주광역시, 광산구,여자
25733002, 사업자,,,경상도,경상도, 구미시,여자
25722336, 사업자,,,경기도,경기도, 군포시,여자
25732928, 사업자,,,경상도,부산광역시, 금정구,여자
25850578, 사업자,,,서울특별시,서울특별시, 금천구,여자
25732925, 사업자,1956.0,7.0,경기도,경기도, 김포시,여자
25732910, 사업자,1971.0,11.0,경기도,경기도, 김포시,여자
25732986, 사업자,,,경상도,경상도, 김해시,여자
25716169, 사업자,,,경기도,인천광역시, 남동구,여자
25701537, 사업자,,,경기도,경기도, 남양주시,여자
25874995, 사업자,1970.0,9.0,경상도,대구광역시, 달서구,여자
25733055, 사업자,,,전라도,전라도, 담양군,여자
25733164, 사업자,1959.0,2.0,경상도,부산광역시, 동구,여자
25733574, 사업자,1977.0,11.0,경상도,대구광역시, 동구,여자
25819668, 사업자,,,경상도,부산광역시, 부산진구,여자
25838084, 사업자,1970.0,6.0,경기도,경기도, 부천시 오정구,남자
25732999, 사업자,,,전라도,광주광역시, 북구,여자
25875738, 사업자,1973.0,5.0,충청도,대전광역시, 서구,여자
25734724, 사업자,1980.0,8.0,서울특별시,서울특별시, 서대문구,여자
25723124, 사업자,1965.0,2.0,경기도,경기도, 성남시 분당구,여자
25732891, 사업자,1960.0,1.0,경기도,경기도, 성남시 수정구,여자
25732983, 사업자,,,서울특별시,서울특별시, 성동구,여자
25733115, 사업자,,,서울특별시,서울특별시, 송파구,여자
25732965, 사업자,,,경상도,대구광역시, 수성구,여자
25734002, 사업자,,,경상도,부산광역시, 수영구,여자
25690714, 사업자,,,경상도,부산광역시, 수영구,여자
25733475, 사업자,1963.0,10.0,전라도,전라도, 순창군,여자
25732902, 사업자,1969.0,1.0,충청도,충청도, 아산시,여자
25867544, 사업자,1982.0,4.0,경기도,경기도, 안성시,여자
25839911, 사업자,,,경상도,경상도, 양산시,여자
25733144, 사업자,,,경상도,경상도, 양산시,여자
25733477, 사업자,,,경상도,경상도, 영양군,여자
25763547, 사업자,,,서울특별시,서울특별시, 은평구,여자
25733006, 사업자,1953.0,1.0,경기도,경기도, 의정부시,여자
25732929, 사업자,,,전라도,전라도, 익산시,여자
25732987, 사업자,,,전라도,전라도, 장흥군,여자
25733084, 사업자,1983.0,6.0,경상도,울산광역시, 중구,여자
25733996, 사업자,,,경상도,경상도, 청송군,여자
25733079, 사업자,,,충청도,충청도, 청원군,여자
25732900, 사업자,1970.0,11.0,충청도,충청도, 충주시,여자
25732949, 사업자,1970.0,2.0,경기도,경기도, 파주시,여자
25732926, 사업자,1975.0,9.0,경기도,경기도, 파주시,여자
25733341, 사업자,1979.0,2.0,경상도,경상도, 포항시 북구,여자
25733076, 사업자,1977.0,9.0,경상도,경상도, 포항시 북구,여자
25721585, 사업자,,,전라도,전라도, 해남군,여자
25854496, 사업자,,,경기도,경기도, 화성시,여자
25732988, 사업자,1981.0,11.0,경기도,경기도, 화성시,여자
25846877, 사업자,1970.0,10.0,서울특별시,서울특별시, 강서구,여자
25732978, 사업자,1959.0,3.0,경상도,경상도, 거제시,여자
25852101, 사업자,1979.0,1.0,경상도,경상도, 거제시,여자
25732906, 사업자,1962.0,7.0,경상도,경상도, 경주시,여자
25732865, 사업자,,,경기도,경기도, 고양시 일산동구,여자
25732829, 사업자,1975.0,1.0,경기도,경기도, 고양시 일산서구,여자
25733145, 사업자,1975.0,7.0,경기도,경기도, 광주시,여자
25733001, 사업자,1980.0,9.0,서울특별시,서울특별시, 구로구,여자
25733142, 사업자,,,서울특별시,서울특별시, 구로구,여자
25732844, 사업자,,,전라도,전라도, 군산시,여자
25732821, 사업자,1961.0,10.0,경기도,경기도, 김포시,여자
25732894, 사업자,1965.0,6.0,경상도,경상도, 김해시,여자
25733032, 사업자,1953.0,3.0,경상도,부산광역시, 남구,여자
25746454, 사업자,1977.0,8.0,경상도,대구광역시, 달성군,여자
25732903, 사업자,1958.0,3.0,경상도,대구광역시, 달성군,여자
25727839, 사업자,,,서울특별시,서울특별시, 도봉구,남자
25815667, 사업자,,,서울특별시,서울특별시, 동대문구,여자
25727939, 사업자,,,경상도,부산광역시, 동래구,여자
25732816, 사업자,,,충청도,충청도, 보령시,여자
25732897, 사업자,1945.0,10.0,경상도,부산광역시, 부산진구,여자
25732833, 사업자,1983.0,2.0,경상도,부산광역시, 부산진구,여자
25855196, 사업자,1979.0,7.0,전라도,전라도, 부안군,여자
25732854, 사업자,,,경상도,부산광역시, 북구,여자
25733156, 사업자,1967.0,2.0,경상도,부산광역시, 북구,여자
25732889, 사업자,1970.0,9.0,전라도,광주광역시, 서구,여자
25716700, 사업자,1982.0,3.0,전라도,광주광역시, 서구,남자
25732855, 사업자,1976.0,3.0,경상도,대구광역시, 서구,여자
25732979, 사업자,1969.0,1.0,경상도,대구광역시, 서구,여자
25858143, 사업자,,,서울특별시,서울특별시, 서초구,여자
25732847, 사업자,1956.0,10.0,서울특별시,서울특별시, 서초구,여자
25733584, 사업자,,,경기도,경기도, 성남시 중원구,여자
25696416, 사업자,1973.0,2.0,경기도,경기도, 성남시 중원구,남자
25741120, 사업자,1968.0,1.0,서울특별시,서울특별시, 송파구,여자
25732867, 사업자,,,서울특별시,서울특별시, 송파구,여자
25853838, 사업자,1969.0,3.0,경기도,경기도, 수원시 권선구,여자
25731026, 사업자,1973.0,11.0,경기도,경기도, 수원시 영통구,여자
25814540, 사업자,,,경기도,경기도, 수원시 장안구,여자
25732879, 사업자,1964.0,5.0,경기도,경기도, 시흥시,여자
25733038, 사업자,1950.0,4.0,경기도,경기도, 안산시 상록구,여자
25853566, 사업자,,,경기도,경기도, 안양시 동안구,여자
25733433, 사업자,1959.0,3.0,경상도,경상도, 양산시,여자
25732878, 사업자,1958.0,7.0,전라도,전라도, 여수시,여자
25732818, 사업자,,,경기도,인천광역시, 연수구,여자
25855949, 사업자,,,경기도,인천광역시, 연수구,여자
25855533, 사업자,,,경기도,경기도, 오산시,여자
25732956, 사업자,1969.0,10.0,경상도,울산광역시, 울주군,여자
25732845, 사업자,1986.0,1.0,강원도,강원도, 원주시,여자
25876042, 사업자,1970.0,4.0,서울특별시,서울특별시, 은평구,여자
25814589, 사업자,,,충청도,충청도, 음성군,여자
25732984, 사업자,,,충청도,충청도, 음성군,여자
25732835, 사업자,1956.0,10.0,경기도,경기도, 의정부시,여자
25724802, 사업자,1978.0,6.0,경기도,경기도, 의정부시,남자
25733724, 사업자,,,경기도,경기도, 이천시,여자
25732937, 사업자,1974.0,3.0,전라도,전라도, 전주시 덕진구,여자
25732828, 사업자,1981.0,4.0,전라도,전라도, 전주시 완산구,여자
25806348, 사업자,,,전라도,전라도, 전주시 완산구,여자
25732842, 사업자,,,전라도,전라도, 전주시 완산구,여자
25732919, 사업자,,,경상도,울산광역시, 중구,여자
25872395, 사업자,1961.0,3.0,경상도,경상도, 창원시 성산구,여자
25732817, 사업자,1971.0,9.0,경상도,경상도, 창원시 의창구,여자
25813068, 사업자,1967.0,3.0,충청도,충청도, 청주시 상당구,여자
25868839, 사업자,1963.0,3.0,충청도,충청도, 청주시 서원구,여자
25732886, 사업자,1985.0,5.0,경상도,경상도, 통영시,여자
25733018, 사업자,,,경상도,부산광역시, 해운대구,여자
25732858, 사업자,,,경기도,경기도, 화성시,여자
25876044, 사업자,,,경기도,경기도, 화성시,여자
25853798, 사업자,1969.0,2.0,경기도,경기도, 화성시,여자
25732940, 사업자,1978.0,4.0,경기도,경기도, 화성시,여자
25733060, 사업자,,,경기도,경기도, 화성시,여자
25732747, 사업자,1983.0,5.0,서울특별시,서울특별시, 강남구,남자
25732877, 사업자,1984.0,10.0,서울특별시,서울특별시, 강남구,여자
25808855, 사업자,,,서울특별시,서울특별시, 강남구,여자
25860307, 사업자,,,서울특별시,서울특별시, 강북구,여자
25732827, 사업자,1977.0,7.0,경기도,경기도, 고양시 일산동구,여자
25727886, 사업자,1976.0,2.0,경상도,부산광역시, 남구,남자
25732933, 사업자,1965.0,10.0,경상도,대구광역시, 달서구,여자
25732720, 사업자,1979.0,2.0,경상도,부산광역시, 동래구,여자
25732706, 사업자,1983.0,7.0,경상도,울산광역시, 북구,여자
25733125, 사업자,,,충청도,대전광역시, 서구,여자
25692995, 사업자,,,경기도,인천광역시, 서구,여자
25732896, 사업자,1952.0,4.0,경상도,부산광역시, 서구,여자
25721285, 사업자,,,서울특별시,서울특별시, 서초구,여자
25876058, 사업자,,,서울특별시,서울특별시, 서초구,여자
25732733, 사업자,1966.0,12.0,서울특별시,서울특별시, 서초구,여자
25733180, 사업자,1968.0,6.0,경기도,경기도, 성남시 분당구,여자
25698605, 사업자,1982.0,8.0,경기도,경기도, 성남시 수정구,여자
25750752, 사업자,,,서울특별시,서울특별시, 성동구,여자
25732744, 사업자,,,서울특별시,서울특별시, 성동구,여자
25813873, 사업자,1971.0,4.0,경기도,경기도, 안산시 단원구,여자
25732710, 사업자,1976.0,12.0,경기도,경기도, 안양시 동안구,여자
25732806, 사업자,,,경상도,경상도, 양산시,여자
25862050, 사업자,,,경기도,경기도, 용인시 기흥구,여자
25732849, 사업자,,,전라도,전라도, 전주시 덕진구,여자
25733182, 사업자,1970.0,8.0,서울특별시,서울특별시, 중구,여자
25732870, 사업자,,,경상도,부산광역시, 중구,여자
25732997, 사업자,1959.0,11.0,충청도,충청도, 천안시 서북구,여자
25732759, 사업자,1970.0,3.0,충청도,충청도, 청주시 서원구,여자
25732773, 사업자,,,경기도,경기도, 평택시,여자
25853504, 사업자,1979.0,10.0,경상도,경상도, 김해시,여자
25853510, 사업자,1954.0,10.0,경상도,대구광역시, 달서구,여자
25853512, 사업자,,,서울특별시,서울특별시, 서대문구,여자
25853515, 사업자,,,서울특별시,서울특별시, 서초구,여자
25800297, 사업자,,,경기도,경기도, 시흥시,여자
25732717, 사업자,1983.0,5.0,경기도,경기도, 안산시 상록구,여자
25852058, 사업자,,,서울특별시,서울특별시, 강남구,여자
25732731, 사업자,1964.0,4.0,서울특별시,서울특별시, 강서구,여자
25732812, 사업자,,,경상도,경상도, 거제시,여자
25732857, 사업자,1954.0,9.0,경상도,경상도, 경산시,여자
25732742, 사업자,1980.0,4.0,경기도,인천광역시, 계양구,여자
25733033, 사업자,1967.0,5.0,경기도,경기도, 광주시,여자
25732724, 사업자,,,서울특별시,서울특별시, 광진구,여자
25732701, 사업자,1962.0,1.0,경기도,경기도, 군포시,여자
25732680, 사업자,,,전라도,전라도, 김제시,여자
25689070, 사업자,1970.0,4.0,경상도,대구광역시, 남구,남자
25853476, 사업자,1961.0,8.0,경기도,경기도, 남양주시,여자
25702362, 사업자,,,경기도,경기도, 남양주시,여자
25810395, 사업자,1968.0,1.0,서울특별시,서울특별시, 노원구,여자
25732732, 사업자,,,충청도,충청도, 논산시,여자
25730414, 사업자,,,서울특별시,서울특별시, 마포구,여자
25812299, 사업자,,,전라도,전라도, 무안군,여자
25732820, 사업자,,,경상도,경상도, 문경시,여자
25853692, 사업자,1964.0,1.0,경상도,경상도, 봉화군,여자
25732725, 사업자,,,경상도,부산광역시, 부산진구,여자
25727606, 사업자,,,경상도,대구광역시, 북구,여자
25733051, 사업자,1961.0,3.0,경상도,대구광역시, 북구,여자
25732841, 사업자,1971.0,7.0,경상도,부산광역시, 사하구,여자
25853517, 사업자,,,충청도,대전광역시, 서구,여자
25732709, 사업자,1972.0,8.0,경기도,인천광역시, 서구,여자
25732752, 사업자,1957.0,12.0,전라도,광주광역시, 서구,여자
25853480, 사업자,1973.0,4.0,서울특별시,서울특별시, 서초구,여자
25732737, 사업자,,,서울특별시,서울특별시, 송파구,여자
25695458, 사업자,,,경기도,경기도, 수원시 팔달구,여자
25728724, 사업자,,,서울특별시,서울특별시, 양천구,여자
25876414, 사업자,,,경기도,경기도, 이천시,여자
25732753, 사업자,1992.0,5.0,전라도,전라도, 전주시 덕진구,여자
25856315, 사업자,1950.0,9.0,전라도,전라도, 전주시 완산구,여자
25732704, 사업자,,,서울특별시,서울특별시, 중구,여자
25732686, 사업자,1995.0,12.0,서울특별시,서울특별시, 중구,여자
25703724, 사업자,1982.0,9.0,충청도,충청도, 천안시 서북구,남자
25732830, 사업자,,,경상도,경상도, 칠곡군,여자
25729226, 사업자,,,경상도,부산광역시, 해운대구,여자
25711701, 사업자,,,경기도,경기도, 화성시,여자
25733226, 사업자,1974.0,5.0,경기도,경기도, 화성시,여자
25866885, 사업자,,,서울특별시,서울특별시, 강남구,여자
25732644, 사업자,1966.0,8.0,서울특별시,서울특별시, 강서구,여자
25732625, 사업자,,,서울특별시,서울특별시, 강서구,여자
25728663, 사업자,,,경기도,경기도, 고양시 덕양구,여자
25732767, 사업자,1966.0,3.0,경기도,경기도, 고양시 일산서구,여자
25732659, 사업자,,,경기도,경기도, 광명시,여자
25732743, 사업자,1982.0,8.0,전라도,전라도, 광양시,여자
25710284, 사업자,,,경기도,경기도, 구리시,여자
25732662, 사업자,1959.0,5.0,전라도,전라도, 군산시,여자
25732848, 사업자,,,전라도,전라도, 군산시,여자
25873056, 사업자,1971.0,5.0,서울특별시,서울특별시, 금천구,여자
25854187, 사업자,1957.0,11.0,경상도,경상도, 김해시,여자
25732679, 사업자,,,경상도,경상도, 김해시,여자
25732640, 사업자,,,경기도,인천광역시, 남동구,여자
25732637, 사업자,1947.0,9.0,충청도,충청도, 단양군,여자
25732656, 사업자,,,경상도,대구광역시, 달서구,여자
25732697, 사업자,,,서울특별시,서울특별시, 마포구,여자
25743482, 사업자,,,경상도,부산광역시, 부산진구,여자
25853534, 사업자,,,경상도,부산광역시, 부산진구,여자
25732713, 사업자,1985.0,4.0,전라도,광주광역시, 북구,여자
25732960, 사업자,1975.0,8.0,충청도,대전광역시, 서구,여자
25732666, 사업자,1962.0,1.0,서울특별시,서울특별시, 서초구,여자
25733501, 사업자,1976.0,3.0,경기도,경기도, 성남시 분당구,여자
25733442, 사업자,1969.0,8.0,경기도,경기도, 성남시 분당구,여자
25732646, 사업자,,,서울특별시,서울특별시, 송파구,여자
25732641, 사업자,1980.0,10.0,충청도,충청도, 아산시,여자
25713425, 사업자,,,경기도,경기도, 안양시 만안구,여자
25721251, 사업자,,,경상도,부산광역시, 연제구,여자
25821727, 사업자,,,충청도,대전광역시, 유성구,여자
25749453, 사업자,1982.0,2.0,경기도,경기도, 의왕시,여자
25732769, 사업자,1978.0,8.0,전라도,전라도, 전주시 덕진구,여자
25848986, 사업자,1978.0,10.0,전라도,전라도, 전주시 완산구,여자
25769508, 사업자,,,서울특별시,서울특별시, 중랑구,여자
25862730, 사업자,1964.0,7.0,서울특별시,서울특별시, 중랑구,여자
25732633, 사업자,,,경상도,경상도, 창원시 진해구,여자
25732683, 사업자,1973.0,1.0,충청도,충청도, 충주시,여자
25700258, 사업자,1981.0,9.0,경상도,부산광역시, 해운대구,여자
25732805, 사업자,1985.0,1.0,경상도,부산광역시, 해운대구,여자
25732665, 사업자,1965.0,1.0,경기도,경기도, 화성시,여자
25734437, 사업자,,,강원도,강원도, 화천군,여자
25759778, 사업자,1981.0,4.0,서울특별시,서울특별시, 강남구,여자
25732544, 사업자,1959.0,10.0,서울특별시,서울특별시, 강남구,여자
25732549, 사업자,1975.0,4.0,서울특별시,서울특별시, 강동구,여자
25732657, 사업자,1976.0,6.0,서울특별시,서울특별시, 강서구,여자
25732721, 사업자,1959.0,7.0,서울특별시,서울특별시, 강서구,여자
25732627, 사업자,1971.0,1.0,경기도,경기도, 고양시 덕양구,여자
25751885, 사업자,,,충청도,충청도, 공주시,여자
25854702, 사업자,,,서울특별시,서울특별시, 관악구,여자
25745774, 사업자,,,서울특별시,서울특별시, 구로구,여자
25732559, 사업자,1977.0,2.0,서울특별시,서울특별시, 구로구,여자
25732681, 사업자,1970.0,2.0,경상도,경상도, 구미시,여자
25732645, 사업자,,,경기도,경기도, 김포시,여자
25760624, 사업자,1988.0,11.0,경기도,인천광역시, 남구,여자
25732660, 사업자,,,경기도,인천광역시, 남동구,여자
25732558, 사업자,,,경상도,대구광역시, 달서구,여자
25733052, 사업자,1944.0,5.0,서울특별시,서울특별시, 동작구,여자
25730765, 사업자,,,경기도,인천광역시, 부평구,여자
25732545, 사업자,1977.0,7.0,경상도,부산광역시, 북구,여자
25732542, 사업자,,,경상도,부산광역시, 사하구,여자
25732647, 사업자,1949.0,6.0,충청도,대전광역시, 서구,여자
25732527, 사업자,1967.0,10.0,제주도,제주도, 서귀포시,여자
25732624, 사업자,,,서울특별시,서울특별시, 서초구,여자
25732533, 사업자,1972.0,4.0,서울특별시,서울특별시, 서초구,여자
25722334, 사업자,,,서울특별시,서울특별시, 서초구,여자
25733831, 사업자,1981.0,3.0,충청도,세종자치시,세종자치시,여자
25777994, 사업자,,,서울특별시,서울특별시, 송파구,여자
25732631, 사업자,1971.0,3.0,서울특별시,서울특별시, 송파구,여자
25732555, 사업자,1959.0,4.0,전라도,전라도, 순천시,여자
25861667, 사업자,,,경기도,경기도, 안양시 만안구,여자
25726766, 사업자,1980.0,5.0,경기도,인천광역시, 연수구,여자
25732831, 사업자,1979.0,12.0,경기도,경기도, 연천군,여자
25733150, 사업자,,,경기도,경기도, 용인시 수지구,여자
25732655, 사업자,1985.0,10.0,경기도,경기도, 용인시 처인구,여자
25732528, 사업자,1986.0,2.0,전라도,전라도, 익산시,여자
25732618, 사업자,1966.0,9.0,전라도,전라도, 전주시 덕진구,여자
25872443, 사업자,,,전라도,전라도, 전주시 완산구,여자
